img1510,0,1377,0,23,25
img1510,3,166,790,16,28
img1510,0,1008,444,24,40
img1510,1,1299,504,25,41
img1510,0,1881,41,27,31
img1510,0,1067,387,24,42
img1510,1,395,336,62,22
img1510,0,1837,68,20,21
img1510,0,72,961,75,27
img1510,0,312,326,28,36
img1510,0,1325,518,25,35
img1510,0,836,377,56,25
img1510,0,0,997,27,29
img1510,0,1013,351,52,16
img1510,0,1544,531,52,30
img1510,1,1377,512,25,37
img1510,0,1271,498,26,54
img1510,0,1240,504,28,55
img1510,0,606,321,55,23
img1510,0,965,384,29,46
img1510,0,564,776,32,58
img1510,0,242,533,32,54
img1510,0,1061,512,28,51
img1510,0,601,769,32,60
img1510,1,1094,365,31,59
img1510,0,900,375,49,30
img1510,0,1857,45,34,32
img1510,0,1214,511,30,54
img1510,0,61,797,37,69
img1510,0,1020,498,38,52
img1510,0,816,816,61,32
img1510,0,1241,606,69,32
img1510,0,432,781,38,66
img1510,0,487,773,32,61
img1510,1,606,295,71,30
img1510,0,1394,642,56,41
img1511,3,1223,0,59,16
img1511,2,653,624,38,49
img1511,3,650,615,45,83
img1511,3,1221,5,67,40
img1511,3,563,487,76,45
img1511,3,581,447,72,45
img1511,3,1215,53,70,40
img1511,0,1172,141,79,165
img1511,0,0,989,212,91
img1511,0,829,117,115,199
img1512,2,67,777,15,11
img1512,3,66,777,21,15
img1512,3,174,247,10,16
img1512,3,180,223,12,18
img1512,3,196,183,10,22
img1512,3,163,242,12,17
img1512,3,175,118,11,17
img1512,3,185,116,12,18
img1512,3,140,201,11,18
img1512,3,213,118,12,18
img1512,3,152,199,10,18
img1512,0,71,234,23,36
img1512,3,169,160,11,18
img1512,0,21,331,28,37
img1512,3,196,157,14,19
img1512,0,2,373,31,44
img1512,0,45,331,36,41
img1512,0,126,843,64,31
img1512,0,1201,767,56,27
img1512,0,1452,766,57,27
img1512,0,469,762,57,26
img1512,0,789,765,60,29
img1513,0,945,496,56,28
img1513,0,277,542,51,46
img1513,0,657,475,59,25
img1513,0,1016,503,63,28
img1513,0,807,483,51,29
img1513,0,1088,507,61,28
img1513,0,1378,526,65,32
img1513,0,1301,523,64,29
img1513,0,1454,532,58,29
img1513,0,1161,513,58,26
img1513,0,1233,515,58,29
img1514,2,491,194,7,10
img1514,2,294,153,9,15
img1514,2,455,136,6,13
img1514,2,444,183,7,11
img1514,2,759,256,6,15
img1514,2,458,184,8,10
img1514,2,1166,139,8,10
img1514,2,648,193,7,11
img1514,2,425,65,7,16
img1514,2,262,133,11,14
img1514,2,445,192,8,10
img1514,2,286,8,8,13
img1514,2,367,86,8,15
img1514,2,423,186,11,11
img1514,2,629,176,7,13
img1514,2,439,169,7,13
img1514,2,993,51,9,12
img1514,2,1169,130,10,10
img1514,2,508,193,7,12
img1514,2,403,134,8,13
img1514,2,1154,143,11,9
img1514,2,1154,136,10,8
img1514,2,475,175,8,12
img1514,2,516,239,7,9
img1514,2,526,193,7,15
img1514,2,496,194,9,11
img1514,2,598,182,8,13
img1514,2,421,51,6,15
img1514,2,647,181,8,13
img1514,2,184,107,11,11
img1514,2,311,163,9,14
img1514,2,135,23,11,14
img1514,2,543,163,7,13
img1514,2,401,186,8,13
img1514,2,332,109,7,13
img1514,2,509,209,7,10
img1514,2,456,195,7,10
img1514,2,671,249,8,15
img1514,2,145,92,10,13
img1514,2,326,89,8,13
img1514,2,587,172,7,10
img1514,2,584,157,7,13
img1514,2,414,55,7,14
img1514,2,478,128,7,15
img1514,2,489,219,9,11
img1514,2,500,248,9,12
img1514,2,1190,136,11,15
img1514,2,548,151,6,12
img1514,2,189,56,10,15
img1514,2,501,204,7,11
img1514,2,417,196,9,14
img1514,2,993,55,10,15
img1514,2,528,138,7,15
img1514,2,380,122,8,15
img1514,2,615,391,8,15
img1514,2,340,110,7,14
img1514,2,735,87,9,16
img1514,3,1202,143,12,20
img1514,2,733,115,8,15
img1514,2,370,176,8,14
img1514,2,394,176,7,12
img1514,3,946,96,17,11
img1514,2,383,158,9,14
img1514,2,359,126,8,12
img1514,2,419,68,7,16
img1514,2,1196,1,11,12
img1514,2,498,263,8,14
img1514,2,558,203,7,14
img1514,2,202,111,11,12
img1514,2,114,43,10,14
img1514,2,288,162,9,14
img1514,2,472,213,7,13
img1514,2,505,153,7,14
img1514,2,437,140,7,15
img1514,2,554,153,7,14
img1514,2,549,184,6,12
img1514,2,346,166,9,15
img1514,2,268,82,8,14
img1514,2,4,342,16,14
img1514,2,394,78,7,13
img1514,2,483,200,7,11
img1514,2,668,192,9,15
img1514,2,471,195,8,12
img1514,2,100,79,11,14
img1514,2,136,51,11,14
img1514,2,672,269,7,17
img1514,2,597,163,6,12
img1514,2,443,136,7,14
img1514,2,409,40,6,14
img1514,2,396,151,9,16
img1514,2,377,164,8,14
img1514,3,948,103,17,11
img1514,2,261,156,10,13
img1514,2,17,149,14,15
img1514,2,369,141,9,14
img1514,2,324,168,9,14
img1514,2,619,189,7,11
img1514,2,520,230,11,9
img1514,2,441,24,9,18
img1514,2,144,225,16,16
img1514,2,403,71,8,14
img1514,2,50,66,12,15
img1514,2,462,142,8,13
img1514,2,190,150,13,14
img1514,2,1200,31,12,14
img1514,2,375,100,8,16
img1514,2,1123,263,11,14
img1514,2,434,24,6,17
img1514,2,446,164,8,15
img1514,2,530,213,10,11
img1514,3,1179,191,16,15
img1514,2,422,132,9,15
img1514,2,415,147,7,15
img1514,2,463,155,7,14
img1514,2,1241,34,12,13
img1514,2,1172,166,10,14
img1514,2,70,115,12,14
img1514,2,398,110,9,16
img1514,2,414,21,9,16
img1514,2,436,207,10,10
img1514,3,955,115,13,13
img1514,2,434,68,7,16
img1514,3,1241,54,19,12
img1514,2,402,40,6,15
img1514,2,413,107,8,15
img1514,2,82,113,12,14
img1514,0,833,241,40,29
img1514,0,837,213,46,30
img1514,0,1128,258,22,39
img1514,0,1119,302,24,35
img1514,0,1091,553,25,48
img1514,0,1134,200,22,37
img1514,1,1110,391,33,53
img1514,0,1116,343,25,43
img1514,1,1241,580,45,118
img1514,0,871,45,40,30
img1514,1,740,133,41,37
img1514,0,572,670,60,39
img1514,1,1262,415,64,44
img1515,2,447,838,14,15
img1515,3,1536,199,20,11
img1515,3,1643,829,25,11
img1515,3,1557,327,21,12
img1515,3,1640,816,24,13
img1515,3,1556,315,21,11
img1515,3,1536,207,22,12
img1515,3,1536,188,20,12
img1515,3,1637,785,26,12
img1515,3,1553,302,20,10
img1515,3,1553,290,20,11
img1515,3,1646,837,25,12
img1515,0,1431,241,48,20
img1515,0,1445,384,52,24
img1515,0,1451,342,44,23
img1515,0,1460,457,54,25
img1515,0,1244,211,44,20
img1515,0,1379,319,49,21
img1515,0,1238,248,50,22
img1515,0,1251,310,48,23
img1515,0,1033,580,56,28
img1515,0,1453,503,52,24
img1515,0,1463,433,48,24
img1515,0,1443,323,51,22
img1515,0,1175,227,46,23
img1515,0,1382,429,48,23
img1515,1,1380,780,87,34
img1515,0,1373,276,49,22
img1515,0,1447,407,52,25
img1515,0,1365,198,47,20
img1515,0,1366,238,50,21
img1515,0,1373,297,52,23
img1515,0,1381,453,54,24
img1515,0,1245,269,48,22
img1515,0,1398,526,54,25
img1515,0,1365,217,50,21
img1515,0,1247,444,54,23
img1515,0,1471,557,54,25
img1515,0,1243,399,53,24
img1515,0,1247,352,47,23
img1515,0,1242,330,51,24
img1515,0,1383,479,56,26
img1515,0,1440,364,51,23
img1515,0,1403,552,48,26
img1515,0,1407,608,56,28
img1515,0,1240,229,48,21
img1515,0,1374,337,53,24
img1515,0,1245,466,56,26
img1515,0,1455,478,54,25
img1515,0,1249,290,50,21
img1515,0,1253,491,48,24
img1515,0,1370,257,50,21
img1515,0,1185,186,48,21
img1515,0,1183,206,46,22
img1515,0,955,578,48,22
img1515,0,1470,581,56,29
img1515,0,1029,554,54,25
img1515,0,1378,383,53,22
img1515,0,1427,199,50,25
img1515,0,1244,568,54,28
img1515,0,1244,374,54,25
img1515,0,1394,580,59,26
img1515,0,1382,405,54,24
img1515,0,1378,360,52,23
img1515,0,1245,542,54,27
img1515,0,1032,504,54,26
img1515,0,1434,259,49,24
img1515,0,1247,516,54,26
img1515,0,1243,190,46,23
img1515,0,1470,529,55,27
img1516,3,1222,315,8,19
img1516,2,1680,852,16,16
img1516,3,1214,316,8,20
img1516,3,1206,318,8,18
img1516,3,546,325,10,21
img1516,3,1177,316,12,19
img1516,3,682,324,11,19
img1516,3,701,324,10,18
img1516,0,1526,0,24,32
img1516,3,558,322,12,23
img1516,3,714,324,11,18
img1516,3,531,324,11,20
img1516,3,669,324,10,18
img1516,0,877,445,22,47
img1516,0,581,565,23,47
img1516,0,1077,831,26,56
img1516,0,1503,216,48,20
img1516,0,1018,441,21,46
img1516,0,1509,252,44,20
img1516,0,1506,234,48,20
img1516,0,902,392,20,42
img1516,0,1044,436,22,42
img1516,0,1623,169,28,38
img1516,0,1514,272,46,21
img1516,0,739,390,21,37
img1516,0,763,445,22,45
img1516,0,1607,243,26,41
img1516,0,1011,389,20,41
img1516,0,1188,126,29,41
img1516,0,958,439,22,42
img1516,0,983,389,21,38
img1516,0,848,387,20,39
img1516,0,988,441,19,37
img1516,0,1038,753,25,57
img1516,0,792,445,21,45
img1516,0,712,389,23,43
img1516,0,651,446,23,44
img1516,0,766,396,21,42
img1516,0,629,393,23,43
img1516,0,708,444,23,41
img1516,0,699,557,24,47
img1516,0,955,385,22,40
img1516,0,1069,748,28,55
img1516,0,877,556,22,50
img1516,0,793,394,20,42
img1516,0,876,388,21,42
img1516,0,975,754,27,58
img1516,0,597,448,23,45
img1516,0,625,446,22,45
img1516,0,544,392,27,44
img1516,0,905,443,23,49
img1516,0,965,558,22,47
img1516,0,848,446,22,43
img1516,0,1635,345,30,46
img1516,0,1450,29,42,22
img1516,0,929,396,18,40
img1516,0,1023,561,24,47
img1516,0,735,444,23,47
img1516,0,821,441,21,48
img1516,0,819,393,21,43
img1516,0,729,560,24,50
img1516,0,1746,693,38,56
img1516,0,819,560,22,48
img1516,0,575,631,27,49
img1516,0,1725,627,36,55
img1516,0,679,444,22,47
img1516,0,1671,237,32,48
img1516,0,602,395,23,42
img1516,0,905,556,23,50
img1516,0,1669,450,32,49
img1516,0,934,557,23,45
img1516,0,552,564,24,47
img1516,0,566,447,23,47
img1516,0,538,447,24,47
img1516,0,509,620,28,53
img1516,0,609,565,26,50
img1516,0,542,623,26,51
img1516,0,520,562,28,49
img1516,0,1706,564,36,56
img1516,0,758,561,23,46
img1516,0,995,560,23,47
img1516,0,788,558,23,50
img1516,1,1213,437,28,67
img1516,0,640,561,27,49
img1516,0,671,556,25,50
img1517,0,816,585,33,42
img1517,0,850,506,27,40
img1517,1,723,511,39,41
img1517,0,1693,461,34,24
img1517,1,772,626,55,75
img1517,0,609,790,62,82
img1518,0,12,639,52,40
img1518,0,479,559,69,30
img1518,0,650,564,59,34
img1518,0,810,578,60,29
img1518,0,1383,604,64,31
img1518,0,1297,599,74,34
img1518,0,1052,590,64,29
img1518,0,970,586,68,30
img1518,0,1134,590,66,32
img1518,0,1210,597,72,32
img1518,0,888,582,71,31
img1519,1,1625,445,148,63
img1519,2,407,37,19,30
img1519,2,51,146,28,35
img1519,2,1222,499,27,36
img1519,3,1207,506,48,33
img1519,3,1053,264,23,40
img1519,3,87,139,41,28
img1519,3,402,42,32,33
img1519,2,808,679,26,41
img1519,2,836,520,26,45
img1519,0,792,46,40,48
img1519,2,689,652,28,43
img1519,0,805,0,42,41
img1519,0,762,153,47,73
img1519,0,1053,120,44,54
img1519,3,59,350,38,48
img1519,2,1053,261,24,34
img1519,3,1325,841,71,44
img1519,3,678,657,58,39
img1519,1,1045,53,48,68
img1519,3,821,531,55,35
img1519,3,1379,1005,76,46
img1519,3,796,684,57,38
img1519,3,1351,885,65,40
img1519,0,1627,446,144,61
img1519,3,1370,961,72,42
img1519,0,1305,116,58,64
img1519,0,1057,174,46,68
img1519,0,1831,449,89,60
img1519,0,784,82,46,72
img1519,0,1459,439,145,70
img1519,0,1699,669,176,84
img1519,1,13,380,203,124
img1520,3,1277,31,41,25
img1520,0,0,906,42,54
img1520,3,1280,59,42,28
img1520,3,1270,0,41,22
img1520,0,885,256,115,54
img1520,0,875,0,110,35
img1520,0,1029,81,114,52
img1520,0,101,692,128,52
img1520,0,105,889,130,63
img1520,0,591,4,109,55
img1520,0,580,165,120,53
img1520,0,1048,132,90,51
img1520,0,1047,481,118,56
img1520,0,1077,742,122,52
img1520,0,1028,243,113,55
img1520,0,600,58,111,51
img1520,0,605,110,108,52
img1520,0,598,222,104,51
img1520,0,894,92,104,50
img1520,0,876,143,114,55
img1520,0,99,826,125,50
img1520,0,912,763,126,55
img1520,0,876,36,113,53
img1520,0,1067,362,103,52
img1520,0,938,826,121,59
img1520,0,1082,674,113,54
img1520,0,1032,300,115,55
img1520,0,596,458,114,53
img1520,0,884,199,112,54
img1520,0,1022,191,108,52
img1520,0,893,500,120,58
img1520,0,589,279,124,54
img1520,0,1060,426,116,51
img1520,0,893,376,101,53
img1520,0,582,782,121,57
img1520,0,922,620,118,54
img1520,0,584,341,121,55
img1520,0,589,649,122,53
img1520,0,606,582,106,53
img1520,0,888,438,121,56
img1520,0,587,520,128,52
img1520,0,935,690,101,50
img1520,0,1081,607,116,55
img1520,0,1044,544,113,51
img1520,0,892,314,115,57
img1520,0,585,718,120,54
img1521,2,1181,150,6,8
img1521,3,1180,151,8,15
img1521,2,1199,770,9,13
img1521,0,1744,0,22,15
img1521,0,1608,84,17,21
img1521,0,1621,40,18,27
img1521,0,1729,42,22,33
img1521,0,1366,249,22,19
img1521,0,1371,270,26,21
img1521,0,1360,232,28,19
img1521,3,1198,769,11,22
img1521,0,1397,74,22,35
img1521,0,1538,82,24,31
img1521,0,1459,156,24,34
img1521,0,1397,495,52,28
img1521,0,1463,78,23,30
img1521,0,1198,236,16,32
img1521,0,1562,83,22,32
img1521,0,1787,45,24,30
img1521,0,1356,196,42,21
img1521,0,1488,80,24,30
img1521,0,1385,377,48,21
img1521,0,1395,399,46,21
img1521,0,1809,44,24,30
img1521,0,1638,40,22,29
img1521,0,1357,177,42,19
img1521,0,1212,783,28,57
img1521,0,1139,401,22,40
img1521,0,1174,991,28,62
img1521,1,778,887,70,37
img1521,0,1170,652,25,50
img1521,1,855,624,32,90
img1521,0,1383,112,44,23
img1521,0,1380,530,44,39
img1521,0,792,935,60,28
img1521,0,792,1003,64,27
img1521,0,1420,819,52,48
img1522,0,0,378,41,61
img1522,2,76,193,14,21
img1522,3,49,202,15,19
img1522,3,1578,372,20,31
img1522,0,1796,78,39,43
img1522,3,1602,378,22,33
img1522,3,1596,348,20,31
img1522,3,1455,787,54,33
img1522,0,1625,222,78,40
img1522,3,1619,354,20,29
img1522,3,1462,762,54,33
img1522,3,1576,342,21,32
img1522,3,1619,329,41,27
img1522,3,1628,320,36,26
img1522,3,1602,300,40,22
img1522,3,211,975,74,64
img1522,3,1599,305,40,22
img1522,3,1585,315,41,24
img1522,0,815,215,74,48
img1522,0,1612,244,80,43
img1522,3,1471,722,56,40
img1522,0,359,369,58,46
img1522,0,1651,201,72,40
img1522,0,665,276,86,58
img1522,0,1019,225,72,52
img1522,0,1598,259,84,50
img1522,0,1103,250,62,53
img1522,0,848,201,70,44
img1522,0,1186,276,70,60
img1522,0,773,224,77,53
img1522,0,879,188,69,46
img1522,0,1141,265,69,54
img1522,0,66,239,118,67
img1522,0,1233,291,73,62
img1522,0,170,450,63,51
img1522,0,20,209,103,66
img1522,0,237,419,57,48
img1522,0,298,394,59,48
img1522,0,1399,791,89,138
img1522,0,98,477,67,50
img1522,0,0,815,121,120
img1522,0,1630,691,97,135
img1523,0,923,601,96,129
img1523,0,1067,199,83,64
img1523,0,1354,338,95,92
img1523,0,1137,226,163,82
img1523,0,736,52,145,63
img1523,0,543,35,133,80
img1523,0,1097,392,200,118
img1523,0,997,336,194,101
img1523,0,776,194,168,84
img1523,0,935,280,170,93
img1523,0,852,234,183,87
img1524,0,1304,443,31,82
img1524,0,1099,0,42,54
img1524,0,1044,0,34,47
img1524,0,1111,692,39,79
img1524,0,1428,475,89,37
img1524,0,1167,656,40,85
img1524,0,1279,667,80,35
img1524,0,1374,14,86,46
img1524,0,1383,71,85,40
img1524,0,1274,569,80,36
img1524,0,1528,279,82,39
img1524,0,921,61,73,41
img1524,0,1420,386,92,38
img1524,0,1275,618,86,40
